Date Occurred,Description,Latitude,Longitude,Category,Dataset
,,34.02333433,-118.5052165,Street Light,Points of Interest
,,34.0233392,-118.5052296,Street Light,Points of Interest
,,34.02360215,-118.505537,Street Light,Points of Interest
,,34.02377823,-118.4999506,Street Light,Points of Interest
,,34.02386186,-118.4797756,Street Light,Points of Interest
,,34.02386201,-118.4797758,Street Light,Points of Interest
,,34.0238557,-118.4797596,Street Light,Points of Interest
,,34.02369491,-118.479903,Street Light,Points of Interest
,,34.02369516,-118.4799033,Street Light,Points of Interest
,,34.02371614,-118.4795544,Street Light,Points of Interest
,,34.02371629,-118.4795542,Street Light,Points of Interest
,,34.02370199,-118.4795529,Street Light,Points of Interest
,,34.02357167,-118.4796684,Street Light,Points of Interest
,,34.02357142,-118.4796681,Street Light,Points of Interest
,,34.02353437,-118.4797659,Street Light,Points of Interest
,,34.02357705,-118.4797133,Street Light,Points of Interest
,,34.0237368,-118.4799006,Street Light,Points of Interest
,,34.0235559,-118.4904771,Street Light,Points of Interest
,,34.02355612,-118.4904768,Street Light,Points of Interest
,,34.02356469,-118.4904786,Street Light,Points of Interest
,,34.02325924,-118.4901308,Street Light,Points of Interest
,,34.02325924,-118.4901308,Street Light,Points of Interest
,,34.02325328,-118.4901141,Street Light,Points of Interest
,,34.02315152,-118.4899334,Street Light,Points of Interest
,,34.02315156,-118.4899335,Street Light,Points of Interest
,,34.02313763,-118.4899436,Street Light,Points of Interest
,,34.0230863,-118.4902662,Street Light,Points of Interest
,,34.02308635,-118.4902671,Street Light,Points of Interest
,,34.02309858,-118.4902639,Street Light,Points of Interest
,,34.02318329,-118.4999816,Street Light,Points of Interest
,,34.02316973,-118.4999979,Street Light,Points of Interest
,,34.02318385,-118.4999823,Street Light,Points of Interest
,,34.02351243,-118.4996396,Street Light,Points of Interest
,,34.02351186,-118.499639,Street Light,Points of Interest
,,34.02364003,-118.5000464,Street Light,Points of Interest
,,34.02364003,-118.5000464,Street Light,Points of Interest
,,34.02399086,-118.5001993,Street Light,Points of Interest
,,34.0239903,-118.5001986,Street Light,Points of Interest
,,34.02449533,-118.5007853,Street Light,Points of Interest
,,34.02449625,-118.5007856,Street Light,Points of Interest
,,34.02422207,-118.50047,Street Light,Points of Interest
,,34.02409788,-118.5005821,Street Light,Points of Interest
,,34.02409843,-118.5005814,Street Light,Points of Interest
,,34.02458895,-118.50116,Street Light,Points of Interest
,,34.02458895,-118.50116,Street Light,Points of Interest
,,34.02460008,-118.501173,Street Light,Points of Interest
,,34.02474502,-118.5010295,Street Light,Points of Interest
,,34.02470056,-118.5010253,Street Light,Points of Interest
,,34.02470114,-118.5010273,Street Light,Points of Interest
,,34.02498181,-118.5007391,Street Light,Points of Interest
,,34.02498238,-118.5007397,Street Light,Points of Interest
,,34.02484229,-118.5011918,Street Light,Points of Interest
,,34.02484229,-118.5011918,Street Light,Points of Interest
,,34.02502413,-118.5006754,Street Light,Points of Interest
,,34.02450416,-118.5015715,Street Light,Points of Interest
,,34.02450437,-118.5015717,Street Light,Points of Interest
,,34.0244942,-118.5015841,Street Light,Points of Interest
,,34.02474816,-118.5013431,Street Light,Points of Interest
,,34.02497925,-118.501614,Street Light,Points of Interest
,,34.02497925,-118.501614,Street Light,Points of Interest
,,34.02521606,-118.5018889,Street Light,Points of Interest
,,34.02577798,-118.502287,Street Light,Points of Interest
,,34.02577798,-118.502287,Street Light,Points of Interest
,,34.02545298,-118.5021665,Street Light,Points of Interest
,,34.02545298,-118.5021665,Street Light,Points of Interest
,,34.02566944,-118.5024207,Street Light,Points of Interest
,,34.02591953,-118.5027132,Street Light,Points of Interest
,,34.02591953,-118.5027132,Street Light,Points of Interest
,,34.0259311,-118.5027263,Street Light,Points of Interest
,,34.02530586,-118.5017356,Street Light,Points of Interest
,,34.02530529,-118.501735,Street Light,Points of Interest
,,34.02287612,-118.4733869,Street Light,Points of Interest
,,34.0228758,-118.4733873,Street Light,Points of Interest
,,34.02286247,-118.4733844,Street Light,Points of Interest
,,34.02306229,-118.4733048,Street Light,Points of Interest
,,34.02312895,-118.4733842,Street Light,Points of Interest
,,34.02312927,-118.4733838,Street Light,Points of Interest
,,34.02313758,-118.4733929,Street Light,Points of Interest
,,34.02321858,-118.4737877,Street Light,Points of Interest
,,34.02321858,-118.4737877,Street Light,Points of Interest
,,34.02320616,-118.4737864,Street Light,Points of Interest
,,34.02351407,-118.4738312,Street Light,Points of Interest
,,34.02351343,-118.4738305,Street Light,Points of Interest
,,34.02352772,-118.473848,Street Light,Points of Interest
,,34.02357421,-118.4742026,Street Light,Points of Interest
,,34.02357421,-118.4742026,Street Light,Points of Interest
,,34.02356056,-118.4742017,Street Light,Points of Interest
,,34.02379922,-118.4741672,Street Light,Points of Interest
,,34.02379922,-118.4741672,Street Light,Points of Interest
,,34.02380843,-118.4741766,Street Light,Points of Interest
,,34.0239013,-118.4745886,Street Light,Points of Interest
,,34.02390098,-118.474589,Street Light,Points of Interest
,,34.02388789,-118.4745847,Street Light,Points of Interest
,,34.02421293,-118.4746507,Street Light,Points of Interest
,,34.02406705,-118.4747941,Street Light,Points of Interest
,,34.02408421,-118.474912,Street Light,Points of Interest
,,34.02409603,-118.4749006,Street Light,Points of Interest
,,34.02313092,-118.4791564,Street Light,Points of Interest
,,34.02313072,-118.4791566,Street Light,Points of Interest
,,34.02311701,-118.4791401,Street Light,Points of Interest
,,34.02270041,-118.4786567,Street Light,Points of Interest
,,34.02270051,-118.4786573,Street Light,Points of Interest
,,34.02269129,-118.4786411,Street Light,Points of Interest
,,34.02231123,-118.4782003,Street Light,Points of Interest
,,34.02231172,-118.4782009,Street Light,Points of Interest
,,34.02230327,-118.4781875,Street Light,Points of Interest
,,34.02207716,-118.4779302,Street Light,Points of Interest
,,34.02248998,-118.4773646,Street Light,Points of Interest
,,34.02248941,-118.4773647,Street Light,Points of Interest
,,34.02249946,-118.4773495,Street Light,Points of Interest
,,34.02219026,-118.4777366,Street Light,Points of Interest
,,34.0226351,-118.4771868,Street Light,Points of Interest
,,34.0226353,-118.4771865,Street Light,Points of Interest
,,34.02264486,-118.4771766,Street Light,Points of Interest
,,34.02277701,-118.4770105,Street Light,Points of Interest
,,34.02277652,-118.4770107,Street Light,Points of Interest
,,34.02278529,-118.4770015,Street Light,Points of Interest
,,34.02315173,-118.4773441,Street Light,Points of Interest
,,34.02315199,-118.4773429,Street Light,Points of Interest
,,34.02316327,-118.4773545,Street Light,Points of Interest
,,34.02374333,-118.4780331,Street Light,Points of Interest
,,34.02374275,-118.4780331,Street Light,Points of Interest
,,34.02375129,-118.4780423,Street Light,Points of Interest
,,34.02343895,-118.4776789,Street Light,Points of Interest
,,34.02353071,-118.4775822,Street Light,Points of Interest
,,34.02353071,-118.4775822,Street Light,Points of Interest
,,34.02352465,-118.4775724,Street Light,Points of Interest
,,34.02294212,-118.4768929,Street Light,Points of Interest
,,34.02296667,-118.4769216,Street Light,Points of Interest
,,34.02296667,-118.4769216,Street Light,Points of Interest
,,34.02403741,-118.498689,Street Light,Points of Interest
,,34.02402049,-118.4986235,Street Light,Points of Interest
,,34.02401728,-118.4986901,Street Light,Points of Interest
,,34.0240253,-118.4986797,Street Light,Points of Interest
,,34.02817683,-118.5097045,Street Light,Points of Interest
,,34.02817683,-118.5097045,Street Light,Points of Interest
,,34.02772225,-118.5102218,Street Light,Points of Interest
,,34.02772225,-118.5102218,Street Light,Points of Interest
,,34.02785147,-118.509832,Street Light,Points of Interest
,,34.02785147,-118.509832,Street Light,Points of Interest
,,34.02224439,-118.4667223,Street Light,Points of Interest
,,34.02737348,-118.5103761,Street Light,Points of Interest
,,34.02737348,-118.5103761,Street Light,Points of Interest
,,34.02747931,-118.5105014,Street Light,Points of Interest
,,34.02721913,-118.5107949,Street Light,Points of Interest
,,34.02721913,-118.5107949,Street Light,Points of Interest
,,34.02697145,-118.5110858,Street Light,Points of Interest
,,34.02687217,-118.5109496,Street Light,Points of Interest
,,34.02687217,-118.5109496,Street Light,Points of Interest
,,34.02670759,-118.5113844,Street Light,Points of Interest
,,34.02670759,-118.5113844,Street Light,Points of Interest
,,34.0264329,-118.5117022,Street Light,Points of Interest
,,34.02633526,-118.5115644,Street Light,Points of Interest
,,34.02633526,-118.5115644,Street Light,Points of Interest
,,34.02621159,-118.5119537,Street Light,Points of Interest
,,34.02621159,-118.5119537,Street Light,Points of Interest
,,34.02575264,-118.5124782,Street Light,Points of Interest
,,34.02575264,-118.5124782,Street Light,Points of Interest
,,34.02599526,-118.5122026,Street Light,Points of Interest
,,34.02585797,-118.5121034,Street Light,Points of Interest
,,34.02585858,-118.5121026,Street Light,Points of Interest
,,34.02249941,-118.4800541,Street Light,Points of Interest
,,34.02250801,-118.4800688,Street Light,Points of Interest
,,34.02249922,-118.4800539,Street Light,Points of Interest
,,34.02248666,-118.4800441,Street Light,Points of Interest
,,34.02206104,-118.4795426,Street Light,Points of Interest
,,34.02206117,-118.4795427,Street Light,Points of Interest
,,34.02206951,-118.4795559,Street Light,Points of Interest
,,34.02166464,-118.4790818,Street Light,Points of Interest
,,34.02166484,-118.479082,Street Light,Points of Interest
,,34.02167221,-118.4790907,Street Light,Points of Interest
,,34.02236468,-118.4665734,Street Light,Points of Interest
,,34.02236462,-118.4665735,Street Light,Points of Interest
,,34.02192619,-118.4663549,Street Light,Points of Interest
,,34.02192619,-118.4663549,Street Light,Points of Interest
,,34.02255502,-118.4670876,Street Light,Points of Interest
,,34.02255502,-118.4670876,Street Light,Points of Interest
,,34.02304996,-118.4673683,Street Light,Points of Interest
,,34.02304959,-118.4673679,Street Light,Points of Interest
,,34.02292629,-118.4675214,Street Light,Points of Interest
,,34.0230708,-118.4676894,Street Light,Points of Interest
,,34.02307077,-118.4676894,Street Light,Points of Interest
,,34.02349305,-118.4678846,Street Light,Points of Interest
,,34.02349269,-118.4678851,Street Light,Points of Interest
,,34.02336894,-118.4680374,Street Light,Points of Interest
,,34.02365452,-118.468398,Street Light,Points of Interest
,,34.02365452,-118.468398,Street Light,Points of Interest
,,34.02407819,-118.468567,Street Light,Points of Interest
,,34.0240782,-118.4685678,Street Light,Points of Interest
,,34.02435261,-118.4692603,Street Light,Points of Interest
,,34.02435225,-118.4692607,Street Light,Points of Interest
,,34.02436053,-118.4692716,Street Light,Points of Interest
,,34.02468856,-118.4692644,Street Light,Points of Interest
,,34.02468811,-118.4692649,Street Light,Points of Interest
,,34.02469864,-118.4692764,Street Light,Points of Interest
,,34.02467518,-118.4692617,Street Light,Points of Interest
,,34.02534952,-118.4675177,Street Light,Points of Interest
,,34.02236686,-118.4944979,Street Light,Points of Interest
,,34.02236686,-118.4944979,Street Light,Points of Interest
,,34.0223724,-118.4945794,Street Light,Points of Interest
,,34.0223724,-118.4945797,Street Light,Points of Interest
,,34.02216694,-118.4947508,Street Light,Points of Interest
,,34.02216694,-118.4947508,Street Light,Points of Interest
,,34.0221729,-118.4947577,Street Light,Points of Interest
,,34.02200061,-118.4944783,Street Light,Points of Interest
,,34.02200061,-118.4944783,Street Light,Points of Interest
,,34.02200116,-118.4945628,Street Light,Points of Interest
,,34.02200116,-118.4945628,Street Light,Points of Interest
,,34.02201237,-118.4945258,Street Light,Points of Interest
,,34.02221079,-118.4942943,Street Light,Points of Interest
,,34.02221058,-118.494294,Street Light,Points of Interest
,,34.02219897,-118.4942944,Street Light,Points of Interest
,,34.02281584,-118.4939539,Street Light,Points of Interest
,,34.02292458,-118.4938009,Street Light,Points of Interest
,,34.02292458,-118.4938009,Street Light,Points of Interest
,,34.02237609,-118.4944968,Street Light,Points of Interest
,,34.02262267,-118.4941824,Street Light,Points of Interest
,,34.02262267,-118.4941824,Street Light,Points of Interest
,,34.02176553,-118.488721,Street Light,Points of Interest
,,34.02176574,-118.4887213,Street Light,Points of Interest
,,34.02177544,-118.4887202,Street Light,Points of Interest
,,34.02164628,-118.4885,Street Light,Points of Interest
,,34.02164628,-118.4885,Street Light,Points of Interest
,,34.02163736,-118.4884988,Street Light,Points of Interest
,,34.0218034,-118.4883532,Street Light,Points of Interest
,,34.0218034,-118.4883532,Street Light,Points of Interest
,,34.02193153,-118.4885696,Street Light,Points of Interest
,,34.02193153,-118.4885696,Street Light,Points of Interest
,,34.02193756,-118.4885767,Street Light,Points of Interest
,,34.0218015,-118.4883588,Street Light,Points of Interest
,,34.02396978,-118.5094767,Street Light,Points of Interest
,,34.02396908,-118.5094758,Street Light,Points of Interest
,,34.02397502,-118.5094628,Street Light,Points of Interest
,,34.02424508,-118.5091329,Street Light,Points of Interest
,,34.02452096,-118.509055,Street Light,Points of Interest
,,34.02452096,-118.509055,Street Light,Points of Interest
,,34.02453158,-118.5090421,Street Light,Points of Interest
,,34.02443737,-118.5088964,Street Light,Points of Interest
,,34.02127852,-118.4825471,Street Light,Points of Interest
,,34.02472137,-118.5085477,Street Light,Points of Interest
,,34.02472105,-118.5085473,Street Light,Points of Interest
,,34.0247284,-118.5085319,Street Light,Points of Interest
,,34.02517309,-118.5082505,Street Light,Points of Interest
,,34.02517378,-118.5082514,Street Light,Points of Interest
,,34.02516447,-118.5082608,Street Light,Points of Interest
,,34.02505401,-118.5081311,Street Light,Points of Interest
,,34.02529262,-118.5078416,Street Light,Points of Interest
,,34.02529294,-118.5078412,Street Light,Points of Interest
,,34.02530138,-118.5078265,Street Light,Points of Interest
,,34.02566288,-118.5076485,Street Light,Points of Interest
,,34.0256632,-118.5076489,Street Light,Points of Interest
,,34.02567035,-118.5076393,Street Light,Points of Interest
,,34.02556481,-118.5075063,Street Light,Points of Interest
,,34.02586262,-118.5071348,Street Light,Points of Interest
,,34.02586332,-118.5071356,Street Light,Points of Interest
,,34.02587053,-118.5071227,Street Light,Points of Interest
,,34.02624684,-118.5069275,Street Light,Points of Interest
,,34.02624684,-118.5069275,Street Light,Points of Interest
,,34.026256,-118.5069161,Street Light,Points of Interest
,,34.02614365,-118.5067872,Street Light,Points of Interest
,,34.02631519,-118.5069314,Street Light,Points of Interest
,,34.02664325,-118.5074031,Street Light,Points of Interest
,,34.02663648,-118.5074118,Street Light,Points of Interest
,,34.0268116,-118.507663,Street Light,Points of Interest
,,34.02710345,-118.508087,Street Light,Points of Interest
,,34.02719894,-118.5083291,Street Light,Points of Interest
,,34.02719894,-118.5083291,Street Light,Points of Interest
,,34.02720725,-118.5083198,Street Light,Points of Interest
,,34.02675917,-118.5085934,Street Light,Points of Interest
,,34.02676003,-118.5085917,Street Light,Points of Interest
,,34.02676806,-118.5085816,Street Light,Points of Interest
,,34.02658434,-118.5090609,Street Light,Points of Interest
,,34.02658364,-118.5090601,Street Light,Points of Interest
,,34.02659142,-118.5090691,Street Light,Points of Interest
,,34.02103613,-118.4822641,Street Light,Points of Interest
,,34.02594733,-118.509822,Street Light,Points of Interest
,,34.02594733,-118.509822,Street Light,Points of Interest
,,34.02595551,-118.5098315,Street Light,Points of Interest
,,34.02334366,-118.5015118,Street Light,Points of Interest
,,34.02334333,-118.5015122,Street Light,Points of Interest
,,34.0233372,-118.501519,Street Light,Points of Interest
,,34.0237194,-118.5017455,Street Light,Points of Interest
,,34.0237194,-118.5017455,Street Light,Points of Interest
,,34.02372454,-118.5017391,Street Light,Points of Interest
,,34.02343529,-118.5013986,Street Light,Points of Interest
,,34.02396396,-118.5019876,Street Light,Points of Interest
,,34.02399188,-118.5019531,Street Light,Points of Interest
,,34.02390469,-118.5019576,Street Light,Points of Interest
,,34.02459639,-118.511036,Street Light,Points of Interest
,,34.02459639,-118.511036,Street Light,Points of Interest
,,34.02459256,-118.5110271,Street Light,Points of Interest
,,34.0243859,-118.5106692,Street Light,Points of Interest
,,34.02453973,-118.5106272,Street Light,Points of Interest
,,34.02453973,-118.5106272,Street Light,Points of Interest
,,34.0244177,-118.5103995,Street Light,Points of Interest
,,34.02422765,-118.5103921,Street Light,Points of Interest
,,34.02422765,-118.5103921,Street Light,Points of Interest
,,34.02421187,-118.5100525,Street Light,Points of Interest
,,34.02421187,-118.5100525,Street Light,Points of Interest
,,34.02408409,-118.5101468,Street Light,Points of Interest
,,34.02407666,-118.5098228,Street Light,Points of Interest
,,34.02391432,-118.5098489,Street Light,Points of Interest
,,34.02391432,-118.5098489,Street Light,Points of Interest
,,34.02391035,-118.5098421,Street Light,Points of Interest
,,34.02385407,-118.5097469,Street Light,Points of Interest
,,34.02388321,-118.5094817,Street Light,Points of Interest
,,34.02388321,-118.5094817,Street Light,Points of Interest
,,34.02388807,-118.5094761,Street Light,Points of Interest
,,34.02373338,-118.5092102,Street Light,Points of Interest
,,34.02276789,-118.4987659,Street Light,Points of Interest
,,34.02360808,-118.5093404,Street Light,Points of Interest
,,34.02360808,-118.5093404,Street Light,Points of Interest
,,34.02356851,-118.5089551,Street Light,Points of Interest
,,34.02356851,-118.5089551,Street Light,Points of Interest
,,34.02340942,-118.5087622,Street Light,Points of Interest
,,34.02343598,-118.509088,Street Light,Points of Interest
,,34.02327364,-118.508862,Street Light,Points of Interest
,,34.02327364,-118.508862,Street Light,Points of Interest
,,34.02313746,-118.5087021,Street Light,Points of Interest
,,34.02321866,-118.5085497,Street Light,Points of Interest
,,34.02321866,-118.5085497,Street Light,Points of Interest
,,34.02322267,-118.5085447,Street Light,Points of Interest
,,34.02301832,-118.5083044,Street Light,Points of Interest
,,34.02291284,-118.5084406,Street Light,Points of Interest
,,34.02291284,-118.5084406,Street Light,Points of Interest
,,34.02290795,-118.5084324,Street Light,Points of Interest
,,34.02279082,-118.5080484,Street Light,Points of Interest
,,34.02279082,-118.5080484,Street Light,Points of Interest
,,34.02245874,-118.5079097,Street Light,Points of Interest
,,34.02245874,-118.5079097,Street Light,Points of Interest
,,34.02156303,-118.4826184,Street Light,Points of Interest
,,34.02156352,-118.4826187,Street Light,Points of Interest
,,34.02155312,-118.4826069,Street Light,Points of Interest
,,34.02142563,-118.4823805,Street Light,Points of Interest
,,34.02142516,-118.482382,Street Light,Points of Interest
,,34.0214472,-118.4823552,Street Light,Points of Interest
,,34.02136705,-118.4827701,Street Light,Points of Interest
,,34.02136728,-118.4827701,Street Light,Points of Interest
,,34.0213778,-118.4827572,Street Light,Points of Interest
,,34.02128036,-118.4826002,Street Light,Points of Interest
,,34.02126779,-118.4825354,Street Light,Points of Interest
,,34.02126805,-118.4825351,Street Light,Points of Interest
,,34.02092584,-118.4821389,Street Light,Points of Interest
,,34.02092546,-118.4821384,Street Light,Points of Interest
,,34.0209339,-118.4821462,Street Light,Points of Interest
,,34.02057827,-118.4817299,Street Light,Points of Interest
,,34.02057815,-118.4817292,Street Light,Points of Interest
,,34.02058828,-118.4817415,Street Light,Points of Interest
,,34.02164302,-118.4940549,Street Light,Points of Interest
,,34.02134876,-118.4937081,Street Light,Points of Interest
,,34.02132321,-118.4933613,Street Light,Points of Interest
,,34.02104366,-118.4933512,Street Light,Points of Interest
,,34.02098347,-118.4929614,Street Light,Points of Interest
,,34.02066129,-118.4929069,Street Light,Points of Interest
,,34.02087727,-118.4927367,Street Light,Points of Interest
,,34.02064549,-118.4925703,Street Light,Points of Interest
,,34.02037026,-118.4925639,Street Light,Points of Interest
,,34.02039973,-118.4922809,Street Light,Points of Interest
,,34.02003762,-118.4918583,Street Light,Points of Interest
,,34.02005804,-118.4922007,Street Light,Points of Interest
,,34.01970828,-118.4917892,Street Light,Points of Interest
,,34.02106776,-118.4970372,Street Light,Points of Interest
,,34.02106776,-118.4970372,Street Light,Points of Interest
,,34.02107903,-118.4970506,Street Light,Points of Interest
,,34.02143953,-118.4974734,Street Light,Points of Interest
,,34.02172388,-118.497808,Street Light,Points of Interest
,,34.02179036,-118.4978853,Street Light,Points of Interest
,,34.02182612,-118.4979275,Street Light,Points of Interest
,,34.02208431,-118.4982286,Street Light,Points of Interest
,,34.02235129,-118.4985404,Street Light,Points of Interest
,,34.02265904,-118.4989,Street Light,Points of Interest
,,34.02275152,-118.4987461,Street Light,Points of Interest
,,34.02275157,-118.4987462,Street Light,Points of Interest
,,34.02023435,-118.4976721,Street Light,Points of Interest
,,34.0202344,-118.4976721,Street Light,Points of Interest
,,34.02024828,-118.4976721,Street Light,Points of Interest
,,34.02051907,-118.4982099,Street Light,Points of Interest
,,34.02051869,-118.4982095,Street Light,Points of Interest
,,34.02051832,-118.4982193,Street Light,Points of Interest
,,34.02015117,-118.4977908,Street Light,Points of Interest
,,34.02091895,-118.4984735,Street Light,Points of Interest
,,34.02091852,-118.498474,Street Light,Points of Interest
,,34.0209188,-118.4984626,Street Light,Points of Interest
,,34.02082506,-118.4985791,Street Light,Points of Interest
,,34.02111258,-118.4989071,Street Light,Points of Interest
,,34.02111258,-118.4989071,Street Light,Points of Interest
,,34.02111638,-118.4989199,Street Light,Points of Interest
,,34.02139824,-118.499033,Street Light,Points of Interest
,,34.02139871,-118.4990323,Street Light,Points of Interest
,,34.02140996,-118.4990331,Street Light,Points of Interest
,,34.02130257,-118.4991378,Street Light,Points of Interest
,,34.02160357,-118.4994798,Street Light,Points of Interest
,,34.02160352,-118.4994799,Street Light,Points of Interest
,,34.0215993,-118.4994857,Street Light,Points of Interest
,,34.02183639,-118.4997623,Street Light,Points of Interest
,,34.02193124,-118.4996533,Street Light,Points of Interest
,,34.02193209,-118.4996523,Street Light,Points of Interest
,,34.02193357,-118.4996443,Street Light,Points of Interest
,,34.02238144,-118.5001808,Street Light,Points of Interest
,,34.02238144,-118.5001808,Street Light,Points of Interest
,,34.02238785,-118.5001746,Street Light,Points of Interest
,,34.02208429,-118.5000427,Street Light,Points of Interest
,,34.02208477,-118.5000421,Street Light,Points of Interest
,,34.02208044,-118.5000488,Street Light,Points of Interest
,,34.02228973,-118.5002944,Street Light,Points of Interest
,,34.02249531,-118.5005237,Street Light,Points of Interest
,,34.02249526,-118.5005236,Street Light,Points of Interest
,,34.0224952,-118.5005351,Street Light,Points of Interest
,,34.02273791,-118.5006018,Street Light,Points of Interest
,,34.0227384,-118.5006023,Street Light,Points of Interest
,,34.02274512,-118.5006105,Street Light,Points of Interest
,,34.02262729,-118.5004245,Street Light,Points of Interest
,,34.02300499,-118.5002092,Street Light,Points of Interest
,,34.02300494,-118.5002093,Street Light,Points of Interest
,,34.02302093,-118.5001954,Street Light,Points of Interest
,,34.02291759,-118.5000712,Street Light,Points of Interest
,,34.02299857,-118.5002228,Street Light,Points of Interest
,,34.02275035,-118.5005283,Street Light,Points of Interest
,,34.02276081,-118.4729525,Street Light,Points of Interest
,,34.02276097,-118.4729529,Street Light,Points of Interest
,,34.02277161,-118.4729657,Street Light,Points of Interest
,,34.02257172,-118.4727319,Street Light,Points of Interest
,,34.02240707,-118.4728365,Street Light,Points of Interest
,,34.02240707,-118.4728365,Street Light,Points of Interest
,,34.02241693,-118.4728473,Street Light,Points of Interest
,,34.02215394,-118.4725394,Street Light,Points of Interest
,,34.0223005,-118.4724154,Street Light,Points of Interest
,,34.0223005,-118.4724154,Street Light,Points of Interest
,,34.02157118,-118.4718618,Street Light,Points of Interest
,,34.02157118,-118.4718618,Street Light,Points of Interest
,,34.02168935,-118.4717046,Street Light,Points of Interest
,,34.02147111,-118.4714483,Street Light,Points of Interest
,,34.02147092,-118.4714486,Street Light,Points of Interest
,,34.02126082,-118.4712023,Street Light,Points of Interest
,,34.02112899,-118.4713425,Street Light,Points of Interest
,,34.02112909,-118.4713426,Street Light,Points of Interest
,,34.02090317,-118.4710789,Street Light,Points of Interest
,,34.02103125,-118.4709325,Street Light,Points of Interest
,,34.02103125,-118.4709325,Street Light,Points of Interest
,,34.02078779,-118.4706467,Street Light,Points of Interest
,,34.02067996,-118.4708184,Street Light,Points of Interest
,,34.02067996,-118.4708184,Street Light,Points of Interest
,,34.02058133,-118.4704084,Street Light,Points of Interest
,,34.02058167,-118.4704079,Street Light,Points of Interest
,,34.02025135,-118.4703183,Street Light,Points of Interest
,,34.02025144,-118.4703182,Street Light,Points of Interest
,,34.02016478,-118.4699231,Street Light,Points of Interest
,,34.02016488,-118.4699232,Street Light,Points of Interest
,,34.02015378,-118.469911,Street Light,Points of Interest
,,34.01986741,-118.46987,Street Light,Points of Interest
,,34.01986731,-118.4698701,Street Light,Points of Interest
,,34.01985689,-118.4698574,Street Light,Points of Interest
,,34.02319463,-118.4674312,Street Light,Points of Interest
,,34.02312375,-118.4673443,Street Light,Points of Interest
,,34.02360965,-118.4669176,Street Light,Points of Interest
,,34.02348345,-118.4669,Street Light,Points of Interest
,,34.0236957,-118.4666408,Street Light,Points of Interest
,,34.02397418,-118.4664687,Street Light,Points of Interest
,,34.0238972,-118.4663874,Street Light,Points of Interest
,,34.02409408,-118.4661573,Street Light,Points of Interest
,,34.02409408,-118.4661573,Street Light,Points of Interest
,,34.02438056,-118.4659701,Street Light,Points of Interest
,,34.0243021,-118.465848,Street Light,Points of Interest
,,34.02451856,-118.4656306,Street Light,Points of Interest
,,34.02479148,-118.4654619,Street Light,Points of Interest
,,34.02491812,-118.4654134,Street Light,Points of Interest
,,34.02502898,-118.4657007,Street Light,Points of Interest
,,34.02487808,-118.4651949,Street Light,Points of Interest
,,34.02506569,-118.4649589,Street Light,Points of Interest
,,34.02280232,-118.5034276,Street Light,Points of Interest
,,34.02280258,-118.5034273,Street Light,Points of Interest
,,34.02279072,-118.5034405,Street Light,Points of Interest
,,34.02279598,-118.503434,Street Light,Points of Interest
,,34.02307143,-118.5030949,Street Light,Points of Interest
,,34.02304698,-118.5030348,Street Light,Points of Interest
,,34.02304698,-118.5030348,Street Light,Points of Interest
,,34.02305862,-118.5030484,Street Light,Points of Interest
,,34.01944506,-118.4977061,Street Light,Points of Interest
,,34.01944506,-118.4977061,Street Light,Points of Interest
,,34.01944042,-118.4977006,Street Light,Points of Interest
,,34.01972647,-118.4973669,Street Light,Points of Interest
,,34.01972702,-118.497367,Street Light,Points of Interest
,,34.01972257,-118.4973178,Street Light,Points of Interest
,,34.01972235,-118.4973176,Street Light,Points of Interest
,,34.01972928,-118.4973465,Street Light,Points of Interest
,,34.01988589,-118.4975598,Street Light,Points of Interest
,,34.01988589,-118.4975598,Street Light,Points of Interest
,,34.01989295,-118.4975537,Street Light,Points of Interest
,,34.01988823,-118.4971588,Street Light,Points of Interest
,,34.0198879,-118.4971592,Street Light,Points of Interest
,,34.01988089,-118.4971597,Street Light,Points of Interest
,,34.02002949,-118.4974232,Street Light,Points of Interest
,,34.02003004,-118.4974234,Street Light,Points of Interest
,,34.02002346,-118.4974043,Street Light,Points of Interest
,,34.02002819,-118.4973811,Street Light,Points of Interest
,,34.02002819,-118.4973811,Street Light,Points of Interest
,,34.02004207,-118.4973756,Street Light,Points of Interest
,,34.02032074,-118.4970188,Street Light,Points of Interest
,,34.02032074,-118.4970188,Street Light,Points of Interest
,,34.02031724,-118.4970347,Street Light,Points of Interest
,,34.02108751,-118.4960754,Street Light,Points of Interest
,,34.02108751,-118.4960754,Street Light,Points of Interest
,,34.02107537,-118.496096,Street Light,Points of Interest
,,34.02109353,-118.4960825,Street Light,Points of Interest
,,34.02081,-118.4964618,Street Light,Points of Interest
,,34.02033643,-118.4756941,Street Light,Points of Interest
,,34.02081,-118.4964618,Street Light,Points of Interest
,,34.0208098,-118.4964128,Street Light,Points of Interest
,,34.0208098,-118.4964128,Street Light,Points of Interest
,,34.02081903,-118.4964236,Street Light,Points of Interest
,,34.02064768,-118.4962288,Street Light,Points of Interest
,,34.02064768,-118.4962288,Street Light,Points of Interest
,,34.02064268,-118.496223,Street Light,Points of Interest
,,34.02065477,-118.4966164,Street Light,Points of Interest
,,34.02065477,-118.4966164,Street Light,Points of Interest
,,34.02064933,-118.4966329,Street Light,Points of Interest
,,34.02046553,-118.4964391,Street Light,Points of Interest
,,34.02047216,-118.4964477,Street Light,Points of Interest
,,34.02047801,-118.4963599,Street Light,Points of Interest
